MI0000452	hsa-mir-135a-1	32	17045424;18632633;18831788;19666866;19944075;20194722;20230787;20955366;20959518;21063788;21185128;21192341;21253018;21552288;21793975;21888875;21956427;22082152;22120473;22132158;22139076;22310976;22439757;22661558;22664914;23017832;23055106;23146683;23176581;23328512;23579070;23640248;
MI0000453	hsa-mir-135a-2	33	17045424;18632633;18831788;19666866;19944075;20194722;20230787;20955366;20959518;21063788;21185128;21192341;21253018;21552288;21793975;21888875;21956427;22082152;22120473;22132158;22139076;22310976;22439757;22661558;22664914;22747683;23017832;23055106;23146683;23176581;23328512;23579070;23640248;
MI0000454	hsa-mir-137	50	18316599;18381414;18577219;18577221;18695884;19521961;19659786;20197299;20219352;20415550;20439489;20473940;20600988;20644734;20682795;21051724;21221794;21278922;21425146;21532750;21698760;21725593;21807765;21926974;21943223;21994399;22003227;22132151;22155483;22182936;22406049;22446413;22722712;22723937;22850735;22883350;22895557;22982201;23056445;23129290;23145961;23151846;23154637;23178712;23178914;23190615;23201162;23275153;23400681;23453885;
MI0000455	hsa-mir-138-2	42	16738409;17889796;18201269;19465924;19540661;19597153;19753298;19888451;19896708;20232393;20332227;20486779;21079996;21168126;21444814;21645449;21693595;21770894;21787234;21875287;21960592;21969367;21978395;22006248;22228303;22469988;22739938;22766839;22853952;22909992;22921398;22926558;22954303;23007504;23012319;23300839;23319823;23343715;23389731;23446346;23562653;23680813;
MI0000456	hsa-mir-140	41	16828749;18845019;19147957;19381257;19714579;19734943;19763159;19846888;19948051;19950226;20358594;20516192;20528768;20676061;21063788;21406206;21720209;21798241;21872590;21890451;22012839;22052544;22087245;22102413;22143896;22273691;22402365;22445758;22452920;22470160;22473090;22479426;22547066;22549189;22773691;22898998;23060440;23269581;23281373;23401231;23529404;
MI0000457	hsa-mir-141	86	18218722;18376396;18381893;18483486;18589210;18663219;18698484;18925646;19228262;19363643;19454767;19502803;19507003;19830559;19861690;19901913;19910931;20014922;20053927;20084174;20364043;20378769;20473869;20514023;20576608;20609231;20619223;20682048;20945501;20952520;20967756;21035172;21047409;21051560;21108928;21112562;21224847;21238947;21274675;21289630;21334455;21345070;21372198;21390040;21398193;21445232;21516486;21527937;21723797;21775437;21827717;21867514;21873780;21897839;21925388;22052531;22101765;22240788;22314666;22336757;22356767;22384255;22386240;22431721;22479552;22721760;22735571;22795796;22806986;22921431;22952344;22969748;23118427;23206420;23288923;23329838;23372687;23410973;23559187;23596351;23635949;23663545;23797579;23958557;23978303;24000293;
MI0000458	hsa-mir-142	78	16226311;16369484;17624268;17766684;17972953;18182067;18647411;19010987;19206004;19228723;19229884;19289845;19618089;19941823;20086245;20178649;20435064;20460641;20484156;20546738;20676373;20815262;20856265;21037424;21157891;21176377;21244243;21343377;21347785;21394831;21482222;21574043;21678057;21794090;21799909;21882196;21883400;21949733;21970718;21979877;22026534;22100165;22241991;22260163;22282590;22367717;22367739;22493297;22549634;22570537;22594804;22642222;22672258;22675569;22767248;22778433;22849433;22870299;22915806;22958478;22970014;23201162;23209550;23236440;23247724;23252865;23322811;23342264;23410519;23449404;23581416;23602969;23613882;23650616;23752207;23760605;23843459;23859509;
MI0000459	hsa-mir-143	161	15504739;16969504;17504027;17553685;17892514;18158990;18196926;18220229;19062714;19137007;19157460;19188425;19190970;19242066;19284987;19293812;19435428;19439999;19464056;19472311;19502386;19620236;19626115;19638978;19664984;19670426;19671871;19690389;19720868;19816508;19843160;19843336;19855844;20094072;20301167;20353999;20363096;20382746;20489207;20525177;20620599;20809117;20824140;20841497;20878132;20886002;20953119;21075073;21102562;21159816;21197560;21211035;21218087;21251577;21276449;21346145;21400514;21400525;21427707;21453382;21506120;21518477;21550168;21551242;21557394;21567082;21622730;21640157;21647377;21653642;21673106;21685392;21693658;21701675;21706045;21711110;21712382;21739196;21790228;21874264;21901135;21915288;21943005;22087245;22093444;22108519;22123823;22160209;22174642;22185732;22194833;22260523;22260700;22273643;22276136;22327366;22330136;22350415;22354042;22362069;22373869;22426337;22438992;22457808;22469988;22472886;22474228;22490015;22492545;22505520;22533346;22534459;22549179;22576798;22593586;22648208;22691140;22698405;22715469;22751122;22804917;22814425;22820191;22836856;22876303;22897626;22929553;22948942;22997891;23029228;23070684;23092342;23094093;23097559;23104321;23164426;23247565;23250070;23251295;23269581;23276710;23297865;23321517;23339192;23376635;23383988;23390502;23396454;23430952;23476055;23542579;23574723;23629002;23661430;23791869;23804075;23866094;23904792;23932921;23965966;23973710;
MI0000460	hsa-mir-144	34	18006822;18303114;20183876;20451302;20656931;20708014;20709907;21128228;21285251;21367459;21453382;21626108;21829658;21863218;21929751;22049245;22113880;22332658;22347458;22484483;22642222;22842456;22955854;22964481;22983984;23125220;23180826;23226399;23236440;23285103;23519695;23519696;23546882;23743223;
MI0000461	hsa-mir-145	246	16103053;16854228;17827156;17891175;18089790;18196926;18307259;18400113;18474618;18695884;19166875;19202062;19228723;19242066;19289845;19293812;19360360;19391107;19409607;19435428;19439999;19450510;19454029;19487295;19493678;19502786;19618089;19626115;19664984;19671871;19720868;19730444;19816508;19823682;19829088;19843336;19898489;19915607;19996288;19996289;20094072;20097187;20098684;20130213;20160723;20198183;20211165;20230625;20301167;20331864;20332243;20353999;20382729;20525177;20588276;20595655;20621190;20687965;20716115;20717966;20726036;20733155;20737575;20809117;20818426;20841497;20843712;20886220;20948521;20962326;21075312;21092188;21111732;21130407;21145831;21159816;21211035;21217773;21218087;21251577;21255804;21258769;21270527;21289483;21349819;21351259;21360565;21365617;21400514;21453382;21479367;21496429;21509659;21551242;21557394;21567082;21571357;21621006;21640157;21647377;21653642;21671476;21673106;21685392;21689072;21690566;21693658;21701675;21712382;21723890;21782796;21817153;21836381;21849299;21858175;21862684;21873545;21874264;21900452;21915288;21917858;21943005;21945499;21963845;22093444;22098779;22102413;22108519;22200372;22213236;22260700;22269208;22273643;22285547;22285623;22287315;22294691;22298119;22307526;22327366;22330136;22370644;22370881;22378186;22389628;22431718;22438992;22452920;22457808;22470417;22472569;22472886;22486352;22490015;22492545;22492723;22495929;22504665;22511979;22529906;22571696;22592534;22648208;22672859;22698405;22704449;22715469;22722712;22751122;22752669;22766504;22796494;22850622;22862169;22864280;22869051;22876303;22895360;22897626;22939244;22948942;22961325;22965997;22983750;23007507;23028672;23049906;23055106;23063121;23094093;23103162;23104321;23118427;23121918;23129581;23166305;23184647;23199328;23201159;23251245;23275202;23276710;23297865;23301032;23312222;23324496;23334650;23339192;23339529;23355420;23372341;23390502;23392170;23399321;23404256;23404342;23430952;23436935;23457217;23468503;23476055;23480797;23482664;23483985;23499891;23499894;23505541;23542579;23548968;23554630;23568258;23577178;23597480;23615404;23710609;23714355;23745809;23756108;23814265;23830200;23863473;23874105;23875242;23876001;23879998;23919393;
MI0000462	hsa-mir-152	34	17948228;18314617;19254429;19375957;20146264;20422307;20430358;20574809;20578129;20841484;21029414;21093163;21116279;21205300;21327300;21746916;21799909;21868754;21917081;21971665;22095477;22190519;22295098;22370758;22438923;22909061;22935141;23125218;23174883;23238588;23342174;23460133;23534973;23867826;
MI0000463	hsa-mir-153-1	18	19676043;20106983;21083603;21213215;21267675;21764280;22245218;22510281;22722712;22733824;22903298;23046980;23060044;23188671;23236440;23397238;23527072;23950211;
MI0000464	hsa-mir-153-2	18	19676043;20106983;21083603;21213215;21267675;21764280;22245218;22510281;22722712;22733824;22903298;23046980;23060044;23188671;23236440;23397238;23527072;23950211;
MI0000465	hsa-mir-191	38	18187662;18375788;19290006;19507003;19620236;19906709;19954774;19956872;20037478;20169152;20357817;20515755;20559549;20924108;21084273;21255804;21519184;21666078;21704302;21757972;21947487;21956418;21969817;22198386;22298638;22683624;22898264;22899284;22916154;23283721;23334650;23344497;23500661;23505378;23542418;23564792;23717609;23940654;
MI0000466	hsa-mir-9-1	154	16718610;16831872;17002790;17260156;17379214;17629564;17948228;18023200;18314617;18442408;18583325;18624795;18667155;18686603;18768788;18973228;19008124;19010987;19074725;19114653;19118166;19162004;19289835;19377067;19406203;19458943;19521961;19531230;19549897;19561591;19572217;19692421;19702828;19779253;19846291;19852036;19954362;19956200;20102618;20124485;20173740;20173743;20177053;20362531;20362537;20473869;20502442;20519629;20624818;20676037;20676129;20857148;20930934;21060828;21109969;21123372;21225631;21269386;21288303;21368052;21385897;21464588;21503876;21531766;21562850;21569708;21572107;21619633;21622722;21684288;21697652;21720722;21753754;21807765;21810092;21857646;21858175;21917081;21931274;21957233;22020966;22024754;22082152;22122052;22122801;22131135;22133638;22138609;22253472;22282464;22286762;22294488;22310293;22330141;22416132;22420006;22489576;22489664;22509485;22524533;22564723;22585398;22589448;22664743;22692818;22723919;22727464;22761433;22773185;22805145;22811003;22825752;22836445;22840390;22848373;22849325;22906743;22995917;23000453;23001183;23019418;23029111;23041308;23045246;23054963;23118427;23129528;23135476;23156677;23185366;23291181;23300583;23301201;23301642;23360174;23364919;23372815;23374323;23383271;23408319;23508624;23509296;23525285;23530058;23601718;23617747;23642053;23707942;23755536;23785148;23798388;23863473;23999427;24007463;
MI0000467	hsa-mir-9-2	155	16718610;16831872;17002790;17260156;17379214;17629564;17948228;18023200;18314617;18442408;18583325;18624795;18667155;18686603;18768788;18973228;19008124;19010987;19074725;19114653;19118166;19162004;19289835;19377067;19406203;19458943;19521961;19531230;19549897;19561591;19572217;19692421;19702828;19779253;19846291;19852036;19956200;20022054;20102618;20124485;20173740;20173743;20177053;20362531;20362537;20473869;20502442;20519629;20624818;20676037;20676129;20857148;20930934;21060828;21109969;21123372;21225631;21269386;21288303;21368052;21385897;21464588;21503876;21531766;21562850;21569708;21572107;21619633;21622722;21684288;21697652;21720722;21753754;21807765;21810092;21857646;21858175;21917081;21931274;21957233;22020966;22024754;22082152;22122052;22122801;22131135;22133638;22138609;22253472;22282464;22286762;22294488;22310293;22330141;22407312;22416132;22420006;22489576;22489664;22509485;22524533;22564723;22585398;22589448;22664743;22692818;22723919;22727464;22761433;22773185;22805145;22811003;22825752;22836445;22840390;22848373;22849325;22906743;22995917;23000453;23001183;23019418;23029111;23041308;23045246;23054963;23118427;23129528;23135476;23156677;23185366;23291181;23300583;23301201;23301642;23360174;23364919;23372815;23374323;23383271;23408319;23508624;23509296;23525285;23530058;23601718;23617747;23642053;23707942;23755536;23785148;23798388;23863473;23999427;24007463;
MI0000468	hsa-mir-9-3	153	16718610;16831872;17002790;17260156;17379214;17629564;17948228;18023200;18314617;18442408;18583325;18624795;18667155;18686603;18768788;18973228;19008124;19010987;19074725;19114653;19118166;19162004;19289835;19377067;19406203;19458943;19521961;19531230;19549897;19561591;19572217;19692421;19702828;19779253;19846291;19852036;19956200;20102618;20124485;20173740;20173743;20177053;20362531;20362537;20473869;20502442;20519629;20624818;20676037;20676129;20857148;20930934;21060828;21109969;21123372;21225631;21269386;21288303;21368052;21385897;21464588;21503876;21531766;21562850;21569708;21572107;21619633;21622722;21684288;21697652;21720722;21753754;21807765;21810092;21857646;21858175;21917081;21931274;21957233;22020966;22024754;22082152;22122052;22122801;22131135;22133638;22138609;22253472;22282464;22286762;22294488;22310293;22330141;22416132;22420006;22489576;22489664;22509485;22524533;22564723;22585398;22589448;22664743;22692818;22723919;22727464;22761433;22773185;22805145;22811003;22825752;22836445;22840390;22848373;22849325;22906743;22995917;23000453;23001183;23019418;23029111;23041308;23045246;23054963;23118427;23129528;23135476;23156677;23185366;23291181;23300583;23301201;23301642;23360174;23364919;23372815;23374323;23383271;23408319;23508624;23509296;23525285;23530058;23601718;23617747;23642053;23707942;23755536;23785148;23798388;23863473;23999427;24007463;
MI0000469	hsa-mir-125a	77	16227573;17110380;17400653;18973228;19408243;19411564;19608752;19702827;19706812;19818772;19819280;19846888;19875930;19881956;19906911;19921579;19950226;20014235;20460378;20497960;20569443;20589685;20638171;20665731;20719190;20937217;21213367;21220473;21317190;21335415;21373755;21472213;21658607;21671476;21725054;21765920;21777146;21782796;21788734;21829477;21917534;21931172;21943223;22009180;22099053;22104216;22172905;22226354;22276136;22307176;22322911;22357933;22371969;22456625;22479588;22504525;22549785;22550173;22618509;22644326;22690848;22723983;22747700;22768249;23079745;23321005;23327190;23372341;23380617;23406982;23519125;23583196;23595744;23722663;23783428;23874885;23901138;
MI0000470	hsa-mir-125b-2	219	16103053;16151463;16227573;17110380;17563749;17629564;17674361;17891175;17906637;17911593;18056640;18387358;18419608;18523997;18649363;18674748;18695884;18756266;18823650;18853072;18936236;19047678;19127597;19290006;19293287;19396866;19406203;19414119;19437538;19471102;19570947;19635812;19738052;19818772;19821055;19825990;19890372;19897480;19906911;19915715;19921579;19948152;19968636;19997496;20022810;20144951;20153427;20194440;20347935;20351193;20460378;20467450;20484156;20485370;20497960;20544842;20549700;20658525;20660734;20699419;20729973;20736742;20827223;20827722;20886540;20890088;20890304;20935678;20978686;21035401;21037022;21059911;21081842;21118985;21118986;21166724;21174058;21212412;21242186;21308711;21334455;21347262;21373745;21375733;21399871;21412257;21444677;21460750;21556765;21562054;21611196;21626108;21692195;21703189;21706005;21713760;21725054;21738213;21765920;21785383;21806957;21829477;21862684;21879257;21880154;21887328;21903586;21913998;21935352;21943223;21945074;21967250;21969554;21970405;22003200;22006248;22024720;22048026;22071331;22093834;22099153;22138609;22139839;22160159;22164278;22213330;22226354;22252650;22276136;22277001;22293115;22302353;22307404;22330141;22331826;22335948;22357933;22360855;22366319;22370893;22371969;22376254;22389313;22391569;22415301;22438992;22456625;22460089;22469780;22504525;22506400;22509485;22512273;22523546;22527633;22550173;22581933;22630336;22664907;22689670;22690848;22693547;22711523;22723551;22763947;22782903;22797068;22806310;22824797;22843432;22846613;22854965;22892455;22898264;22942733;22944560;22990976;22991213;22999819;23041308;23052036;23079745;23091610;23099851;23116342;23146892;23160634;23205669;23251514;23255607;23301201;23305626;23321005;23322811;23334650;23383059;23384558;23399321;23406982;23416980;23418555;23425975;23515929;23519125;23527072;23556099;23583196;23585871;23591197;23642053;23667577;23722663;23800395;23835866;23857508;23879331;23885139;23901138;23977359;
MI0000471	hsa-mir-126	155	18185580;18193184;18227515;18373886;18474618;18521848;18555017;18602365;18647411;18663744;18694565;18694566;18773208;18780894;18832181;18834857;19116145;19120690;19126861;19223090;19350553;19375957;19493678;19767772;19895320;19915715;19951901;20034472;20075166;20083669;20097187;20148420;20418022;20423846;20431067;20489169;20595629;20595655;20619223;20619534;20621067;20621190;20671229;20680522;20682703;20701609;20801493;20844033;20931398;20953557;21046227;21084719;21086055;21148433;21157109;21163928;21195052;21249429;21264844;21269950;21304604;21423013;21439283;21464990;21483773;21532496;21538319;21553140;21563499;21594291;21668589;21682256;21698760;21702040;21713760;21722753;21789258;21827476;21829477;21856785;21952822;21963845;22009180;22012249;22033272;22064652;22086373;22170610;22178324;22232059;22295063;22307176;22332658;22335948;22338566;22370716;22371089;22374169;22384141;22397399;22419694;22455973;22470417;22492545;22507320;22510476;22524830;22525256;22534459;22552153;22572890;22574900;22576798;22630336;22672859;22688341;22719221;22740338;22813605;22836510;22862169;22867989;22874466;22884882;22900072;22911455;22972034;22972459;22997891;23029111;23071762;23136161;23139153;23142521;23144172;23145944;23217102;23283721;23285182;23301798;23324496;23342174;23378255;23396050;23396454;23418555;23437250;23449143;23559634;23603512;23729638;23756108;23877372;23968733;24013227;
MI0000472	hsa-mir-127	29	16766263;17581274;18451214;18478077;18942116;19530237;19946636;20827525;20943850;21094635;21170274;21326242;21343399;21666078;21817153;21960261;22132151;22287715;22349807;22433606;22492545;22941339;23043088;23232714;23762330;23791885;23880861;23979134;24004856;
MI0000473	hsa-mir-129-2	29	18189265;19148490;19487295;19521961;19536617;19659786;19887623;20331975;20404570;21157891;21449976;21547903;21698760;21782796;21946411;21960261;22403442;22536440;22684256;22806986;22865282;23158486;23161775;23251334;23307240;23402613;23406679;23577178;23836929;
MI0000474	hsa-mir-134	35	16421561;18806776;19197241;19235467;19768731;19846291;19876917;20230787;20371173;20546789;21111402;21228099;21592394;21655185;21723895;21943159;22037351;22051374;22259016;22306127;22683779;22690071;22864358;22865422;22937028;23001356;23010597;23043088;23311495;23315173;23467648;23485811;23641832;23775631;23824713;
MI0000475	hsa-mir-136	5	20198183;20237410;22967897;23577178;23959478;
MI0000476	hsa-mir-138-1	42	16738409;17889796;18201269;19465924;19540661;19597153;19753298;19888451;19896708;20232393;20332227;20486779;21079996;21168126;21444814;21645449;21693595;21770894;21787234;21875287;21960592;21969367;21978395;22006248;22228303;22469988;22739938;22766839;22853952;22909992;22921398;22926558;22954303;23007504;23012319;23300839;23319823;23343715;23389731;23446346;23562653;23680813;
MI0000477	hsa-mir-146a	382	16365291;16885212;17622355;18057241;18174313;18347435;18383392;18390754;18419608;18438844;18474871;18504431;18568019;18587330;18634034;18660546;18701320;18711148;18759964;18801740;18853072;18950829;19001862;19008124;19014482;19021527;19022814;19164563;19167348;19187610;19190326;19333922;19333929;19333945;19377067;19390647;19406203;19411858;19514064;19540598;19578755;19585508;19623720;19696787;19702585;19786024;19801956;19819280;19840932;19847796;19881472;19891781;19898489;19902466;19915715;19918258;19944095;19954362;19954774;19965651;19995741;20011700;20017139;20023696;20049872;20053980;20061215;20061417;20086228;20099276;20110513;20124483;20148189;20178649;20181935;20188071;20195282;20211165;20214679;20375304;20384865;20417706;20435894;20442294;20451497;20459811;20460641;20470394;20488170;20495188;20500689;20520763;20522791;20524934;20525168;20542134;20549817;20577838;20585341;20590663;20616571;20640596;20641033;20647767;20653068;20680470;20683212;20720187;20721625;20726036;20733155;20810544;20815808;20824140;20840794;20842445;20845080;20848167;20857148;20870441;20934487;20937840;20952466;20962326;21073609;21109779;21130407;21139022;21141085;21159845;21170274;21178010;21181275;21236257;21249428;21258895;21262328;21263019;21279994;21319225;21329689;21345130;21347720;21354921;21370248;21397669;21411270;21416002;21420028;21425254;21469088;21472233;21472990;21502305;21511256;21524676;21529448;21529907;21555486;21562054;21600203;21610143;21624236;21632853;21637771;21640790;21652514;21690193;21694443;21698265;21713406;21725054;21730286;21734783;21738483;21744077;21747943;21751952;21773870;21778212;21804579;21807077;21810022;21820659;21822296;21823013;21827279;21829658;21861697;21865360;21875645;21885871;21887328;21901398;21902575;21917308;21947843;21947847;21949733;21952984;21968601;21969315;21975861;21978540;21980038;21981419;21982769;21987229;22006119;22018284;22019503;22020746;22033216;22043907;22048026;22048267;22057588;22099153;22138609;22139425;22161766;22161865;22167321;22182931;22209051;22213236;22213426;22218224;22275910;22295894;22302353;22307176;22307520;22307526;22309233;22311030;22311263;22335948;22339821;22348245;22350993;22355253;22363415;22363684;22371089;22374446;22386240;22389313;22391115;22445295;22453030;22455393;22476320;22480686;22504525;22509485;22524533;22535496;22545247;22549785;22551553;22562984;22571696;22578600;22593544;22614176;22643117;22654907;22660168;22672258;22674044;22692818;22699322;22708826;22711166;22719192;22723435;22761848;22761899;22767248;22768213;22769233;22822053;22823586;22843060;22846613;22846912;22849433;22850622;22876745;22882355;22892455;22893469;22902047;22926736;22927641;22949852;22952151;22957494;22964481;22972459;22983750;22992343;22993637;23007982;23018031;23020128;23023917;23027628;23028621;23028671;23087099;23124245;23143987;23146644;23171592;23193967;23200854;23202363;23219900;23222547;23226435;23229111;23236436;23244216;23246834;23252865;23253933;23262343;23267167;23270413;23292097;23292505;23295264;23301201;23318734;23343627;23345523;23358196;23370336;23419525;23435376;23437296;23446043;23451063;23457596;23509825;23528241;23538390;23543085;23550635;23555954;23564509;23564792;23582400;23590669;23592910;23613822;23619357;23619365;23621234;23638011;23645835;23667577;23671131;23673476;23680172;23705811;23735656;23825193;23832538;23897118;23898484;23913343;23923026;23953512;23963696;23970881;23977446;23982143;23987127;24014244;
MI0000478	hsa-mir-149	44	18218722;18634034;19082544;19514064;19881472;19950226;20006370;20378769;20549817;20623644;21671485;21873783;21896753;21902575;21976437;21978395;22074121;22161766;22190519;22496815;22568334;22583825;22647417;22682234;22714913;22761899;22821729;22882355;22883423;22951929;23115050;23144691;23202363;23219900;23226435;23272122;23298478;23324622;23457596;23595570;23639576;23805279;23873935;23923026;
MI0000479	hsa-mir-150	94	17327404;17438277;17906637;17923094;18006822;18348159;18536574;18539114;18667440;18682393;19015395;19074828;19177201;19264517;19284987;19349957;19615744;19620236;19823581;19841262;19892940;20067763;20086245;20158686;20198183;20218812;20460641;20603081;20813039;20840794;20937217;20945501;21141085;21174058;21364189;21502955;21551231;21590770;21687694;21775437;21789031;21827476;21829658;21875645;21887328;21935578;21983127;22025269;22048026;22048267;22052060;22108567;22183793;22205749;22276136;22338566;22392036;22527633;22595106;22595456;22672258;22674182;22769233;22849433;22911455;22936066;23013135;23028671;23079661;23094138;23159943;23166298;23175472;23199328;23211718;23220912;23228962;23251514;23283721;23285713;23326587;23343777;23344497;23372743;23391324;23451251;23465054;23673476;23727037;23765923;23824072;23863473;23881828;23987127;
MI0000480	hsa-mir-154	8	17191223;18478077;20827525;21128228;22456620;23043088;23399321;23731853;
MI0000481	hsa-mir-184	27	17283129;18203756;19033458;19219377;19286996;19546168;19619497;20167119;20409325;20530248;20795863;20927133;21094635;21115884;21253009;21673684;21701675;21844955;21934093;21996275;22017809;22131394;22183793;22367714;23380617;23387289;23696368;
MI0000482	hsa-mir-185	21	20603620;21186079;21541354;21572246;21573504;21712985;21832077;21962230;22745131;22802923;22834685;22922797;23055483;23332760;23337955;23417242;23454892;23459944;23807228;23842142;23951060;
MI0000483	hsa-mir-186	12	18165158;18682393;19811318;20627087;20677554;20735361;20878113;20979053;21793975;23137536;23204228;23641832;
MI0000484	hsa-mir-188	2	20039279;22514329;
MI0000486	hsa-mir-190a	8	17976522;20457614;21750348;22345618;22674195;22952847;23245204;23863200;
MI0000487	hsa-mir-193a	28	18006822;18381414;20148420;20357817;20949564;21293058;21358093;21399664;21436470;21670079;22117060;22282464;22325218;22333974;22371969;22384930;22438885;22719975;22844515;23097335;23142363;23156677;23223432;23308219;23502960;23588298;23621234;23756832;
MI0000488	hsa-mir-194-1	32	17347136;17675362;18029763;18492795;18949015;19074875;19569050;19789312;19892940;20301167;20951946;20979124;21400511;21692939;21845495;21851624;21887698;21932376;22028325;22264233;22340095;22356305;22396742;22431721;22829924;23007704;23213373;23273170;23372348;23385731;23601718;23639576;
MI0000489	hsa-mir-195	61	17108080;17250765;17936263;18677302;19121517;19441017;19624877;19823043;19996210;20134314;20156358;20444541;20561431;20576643;20727858;20845893;20884628;20952681;20976148;21094635;21278583;21350001;21375733;21390519;21539977;21560177;21792910;21859927;21895872;21947305;22046085;22123611;22190509;22217655;22265971;22289176;22328513;22430188;22472886;22479426;22492545;22664914;22710713;22721728;22723898;22802111;22844503;22847610;22888524;23022987;23032062;23226290;23236408;23383003;23447608;23451060;23468064;23520522;23595390;23671264;23807224;
MI0000490	hsa-mir-206	84	16731620;16751773;17062625;17312270;17381315;17766684;17849003;17855557;18182067;18373886;18381085;18446835;18552348;18593897;18787018;18827171;19423651;19567520;19606501;19620782;19620785;19684618;19710019;19723635;19828686;19968636;20041488;20388878;20443815;20502458;20519629;20619221;20696132;20724368;21109969;21122913;21157919;21253009;21302623;21305703;21324893;21425469;21518959;21615921;21637854;21645416;21731608;21755340;21827279;21902842;21983130;21998125;22070522;22110210;22120473;22130855;22308266;22330340;22366961;22385659;22508046;22595520;22675569;22912879;22926857;23006636;23071643;23073777;23087099;23132244;23197102;23348698;23466356;23553538;23696595;23733266;23751352;23791885;23823624;23824486;23858090;23886177;23890083;23950168;
MI0000542	hsa-mir-320a	22	18445315;18523662;18852463;19070389;19135902;20628061;20807887;21572246;21829658;22120965;22134529;22179046;22298040;22334710;22459450;22752226;22767230;22900199;23032062;23188675;23196978;23238222;
MI0000650	hsa-mir-200c	256	16929162;17250765;17804704;18376396;18381893;18411277;18483486;18585040;18589210;18698484;18829540;18836656;18925646;18927505;18971180;19112422;19182522;19229866;19363643;19424061;19435871;19501389;19502803;19544444;19569050;19665978;19671845;19702585;19759263;19801681;19825827;19839049;19854497;19901913;19910931;19931509;19935649;20005803;20037478;20084174;20085731;20099276;20122290;20364043;20378769;20388782;20442294;20473948;20484038;20484493;20514023;20551052;20579395;20592490;20595629;20603000;20609231;20619223;20620960;20663901;20668090;20682048;20683643;20696752;20706219;20716115;20735391;20832727;20864637;20957176;21035172;21049046;21051560;21079000;21079238;21081489;21109969;21114921;21115742;21224074;21224847;21224848;21237487;21242719;21251323;21277012;21292642;21294122;21321977;21336307;21351265;21363915;21372198;21389093;21403400;21408027;21411626;21431706;21463919;21483453;21501518;21503963;21503965;21516486;21518799;21519184;21527937;21553120;21593139;21594291;21596753;21620789;21633010;21682933;21761362;21784468;21802640;21822286;21827476;21827717;21873159;21873453;21874049;21890822;21897839;21899661;21917857;21925388;21977024;21987723;22005013;22009180;22015043;22020340;22045191;22046300;22057972;22100809;22101269;22101765;22101791;22132151;22144583;22161133;22161972;22174856;22183793;22189082;22194984;22211842;22213236;22223089;22257677;22259037;22262832;22286765;22294131;22294488;22311119;22350980;22356767;22362069;22364742;22370479;22370643;22384255;22386240;22407310;22431721;22492962;22514743;22522429;22529366;22562546;22562822;22569286;22576799;22615771;22622653;22637745;22685266;22707408;22735571;22753312;22761798;22766682;22768203;22795796;22797360;22809628;22811003;22822053;22826352;22906125;22912891;22929886;22952344;22954417;22956368;22969748;22973051;22982443;22991189;22993445;23000453;23020145;23036707;23038259;23041061;23074016;23074172;23085312;23097559;23105110;23112837;23126427;23138483;23185507;23209748;23222811;23232598;23239884;23269700;23272142;23295740;23329838;23358853;23372748;23377969;23383059;23394580;23441132;23462723;23509284;23542356;23565224;23567619;23611955;23617747;23626803;23635949;23637338;23657153;23754305;23765923;23797579;23813959;23824089;23830200;23842108;23857252;23872359;23904188;23958557;23978303;23986650;
MI0000651	hsa-mir-1-1	184	15685193;15951802;16699595;16731620;16751773;16945957;16978421;17062625;17210790;17381315;17401374;17443681;17468766;17516552;17606841;17715156;18023168;18158990;18371447;18375574;18461144;18593903;18676839;18818206;18827171;19036124;19059107;19136465;19149547;19179615;19229884;19342679;19396161;19426523;19497108;19519553;19620236;19620782;19620785;19643113;19710019;19720801;19896465;19933931;19959133;20014235;20015039;20029200;20041488;20054351;20068301;20081117;20148420;20159880;20163779;20194856;20218970;20230785;20368543;20458751;20466878;20502458;20534597;20571053;20619221;20621190;20627384;20696132;20724368;20726790;20733065;20842122;20843712;20937250;20974915;21051663;21093846;21112772;21170745;21194029;21255182;21303526;21304530;21305703;21311168;21378409;21425469;21474815;21506120;21520166;21615921;21642241;21645416;21685920;21690310;21701171;21701775;21734013;21745735;21750272;21752897;21791068;21806992;21827279;21847129;21924268;21956146;21998125;22043311;22045675;22050602;22059741;22064465;22068816;22070522;22130855;22163007;22178073;22179665;22210864;22268758;22308266;22326846;22330340;22343615;22370643;22378464;22464988;22529906;22545795;22569256;22589448;22595520;22619798;22655085;22664953;22698721;22719221;22735742;22735911;22766685;22859820;22868372;22880819;22883088;22892953;22911796;22921780;22928468;22963810;22968481;22982320;23022474;23023917;23060898;23111335;23132244;23139243;23141496;23142026;23157812;23226300;23285103;23307259;23312977;23352489;23442927;23448306;23487791;23497314;23524258;23553538;23601718;23625462;23641832;23642057;23691029;23751352;23754656;23819653;23828229;23858090;23939491;23950168;
